game_version,data_channel,captured_at,id,name,name_en,color,type,rarity,cost,rank,expert_summary,good_when,bad_when,source_timestamp,source_name,source_type,prior_score,confidence,codex_score,picks,win_rate,expert_score,expert_evidence,mechanic_tags,expert_sources
v0.107.1,stable,2026-09-07T12:01:05.113Z,EXPOSE,暴露,Expose,silent,技能,罕见,0,B,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Auto pick」。主要价值是提供弱化或控制。,敌人关键回合可被虚弱、易伤或降力量缓解时|已有消耗触发收益或需要战中压缩牌组时|需要低成本提升当回合行动密度时,长战需要重复使用它且没有回收手段时,12:04,Navegreed,expert-tier+synthesis,77,medium,75,33936,44.3,83,1,control|exhaust|vulnerable,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,BURST,爆发,Burst,silent,技能,稀有,1,B,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Outclassed easily」。效果重点是“在这个回合，你打出的下一张技能牌会被额外打出一次。”。,当前牌组确实缺少这张技能提供的功能时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,14:08,Navegreed,expert-tier+synthesis,65,medium,86,16116,47.5,17,1,,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,BACKSTAB,背刺,Backstab,silent,攻击,罕见,0,C,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Difficult to outclass」。主要价值是11 点总伤害。,第一章或当前牌组缺少前置伤害时|已有消耗触发收益或需要战中压缩牌组时|需要低成本提升当回合行动密度时,长战需要重复使用它且没有回收手段时,8:59,Navegreed,expert-tier+synthesis,53,medium,54,26673,37.9,50,1,damage|exhaust|innate,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,REFLEX,本能反应,Reflex,silent,技能,罕见,3,B,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Difficult to outclass」。主要价值是抽 2 张牌；费用较高，必须确认当前能量和启动速度能够承受。,牌组需要加速循环、寻找核心牌时|已有弃牌、灵巧或相关触发体系时,基础能量不足且没有减费、回能或保留支持时|缺少弃牌出口或相关触发组件时|抽牌已经充足但能量无法支持额外手牌时,41:39,Navegreed,expert-tier+synthesis,67,medium,74,15172,44,50,1,draw|discard,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,DAGGER_SPRAY,匕首雨,Dagger Spray,silent,攻击,普通,1,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Difficult to outclass」。主要价值是8 点总伤害且能利用多段触发、覆盖多目标。,即将面对多目标战斗或召唤型敌人时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,17:49,Navegreed,expert-tier+synthesis,36,medium,30,24743,30.8,50,1,damage|aoe,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,TOOLS_OF_THE_TRADE,必备工具,Tools of the Trade,silent,能力,稀有,1,S,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Auto pick」。效果重点是“在你的回合开始时，抽1张牌，丢弃1张牌。”；打出当回合缺少直接攻防，短战需要权衡启动损失。,已有弃牌、灵巧或相关触发体系时,缺少弃牌出口或相关触发组件时|短战压力高、打出当回合必须立刻攻防时,47:35,Navegreed,expert-tier+synthesis,90,medium,93,16723,49.7,83,1,draw|discard,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,BLUR,残影,Blur,silent,技能,罕见,1,C,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Difficult to outclass」。主要价值是5 点格挡。,当前牌组确实缺少这张技能提供的功能时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,11:30,Navegreed,expert-tier+synthesis,63,medium,68,26956,42.2,50,1,block,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,DASH,冲刺,Dash,silent,攻击,罕见,2,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Useful but replaceable」。主要价值是10 点总伤害、10 点格挡。,第一章或当前牌组缺少前置伤害时|牌组防御密度不足或需要处理爆发回合时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,19:17,Navegreed,expert-tier+synthesis,42,medium,46,15399,35.5,33,1,damage|block,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,UNTOUCHABLE,触不可及,Untouchable,silent,技能,普通,2,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Useful but replaceable」。主要价值是6 点格挡。,已有弃牌、灵巧或相关触发体系时,缺少弃牌出口或相关触发组件时,9:28,Navegreed,expert-tier+synthesis,43,medium,48,31133,36.1,33,1,block|discard,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,ACCELERANT,触媒,Accelerant,silent,能力,稀有,1,C,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Outclassed easily」。主要价值是提供长线成长；打出当回合缺少直接攻防，短战需要权衡启动损失。,即将面对精英、Boss 或其他长战时|已有中毒叠层与持续伤害支持时,当前更需要立即解决走廊战而不是长线成长时|下一场敌人克制持续伤害或当前缺少中毒支持时|短战压力高、打出当回合必须立刻攻防时,14:54,Navegreed,expert-tier+synthesis,62,medium,81,14386,46.1,17,1,scaling|poison,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,SKEWER,串刺,Skewer,silent,攻击,罕见,X,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Outclassed easily」。主要价值是8 点总伤害。,当前牌组确实缺少这张攻击提供的功能时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,8:18,Navegreed,expert-tier+synthesis,47,medium,60,6400,39.8,17,1,damage,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,ASSASSINATE,刺杀,Assassinate,silent,攻击,稀有,0,A,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Difficult to outclass」。主要价值是10 点总伤害、提供弱化或控制。,第一章或当前牌组缺少前置伤害时|敌人关键回合可被虚弱、易伤或降力量缓解时|已有消耗触发收益或需要战中压缩牌组时|需要低成本提升当回合行动密度时,长战需要重复使用它且没有回收手段时,7:48,Navegreed,expert-tier+synthesis,80,medium,93,17393,49.6,50,1,damage|control|exhaust|innate|vulnerable,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,STRIKE_SILENT,打击,Strike,silent,攻击,基础,1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“造成6点伤害。”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时,把它当成普通奖励牌与可选卡直接横向比较时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,damage,
v0.107.1,stable,2026-09-07T12:01:05.113Z,POISONED_STAB,带毒刺击,Poisoned Stab,silent,攻击,普通,1,F,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Useful but replaceable」。主要价值是6 点总伤害、提供长线成长。,即将面对精英、Boss 或其他长战时|已有中毒叠层与持续伤害支持时,当前更需要立即解决走廊战而不是长线成长时|下一场敌人克制持续伤害或当前缺少中毒支持时,39:08,Navegreed,expert-tier+synthesis,33,medium,33,29517,31.6,33,1,damage|scaling|poison,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,BOUNCING_FLASK,弹跳药瓶,Bouncing Flask,silent,技能,罕见,2,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Does not use」。主要价值是提供长线成长。,即将面对精英、Boss 或其他长战时|已有中毒叠层与持续伤害支持时,当前更需要立即解决走廊战而不是长线成长时|下一场敌人克制持续伤害或当前缺少中毒支持时,12:03,Navegreed,expert-tier+synthesis,38,medium,54,17289,37.9,0,1,scaling|poison,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,KNIFE_TRAP,刀刃陷阱,Knife Trap,silent,技能,稀有,2,A,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Difficult to outclass」。效果重点是“将你[gold]消耗牌堆[/gold]中的所有[gold]小刀[/gold]对一名敌人打出。”。,已有消耗触发收益或需要战中压缩牌组时|已有小刀增伤、连击或出牌次数收益时,长战需要重复使用它且没有回收手段时,11:03,Navegreed,expert-tier+synthesis,85,medium,100,19924,53.6,50,1,exhaust|shiv,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,BLADE_DANCE,刀刃之舞,Blade Dance,silent,技能,普通,1,C,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Difficult to outclass」。主要价值是抽 3 张牌。,牌组需要加速循环、寻找核心牌时|已有消耗触发收益或需要战中压缩牌组时|已有小刀增伤、连击或出牌次数收益时,长战需要重复使用它且没有回收手段时|抽牌已经充足但能量无法支持额外手牌时,10:10,Navegreed,expert-tier+synthesis,54,medium,56,56959,38.6,50,1,draw|exhaust|shiv,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,FAN_OF_KNIVES,刀扇,Fan of Knives,silent,能力,稀有,2,A,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Extremely strong」。主要价值是覆盖多目标；打出当回合缺少直接攻防，短战需要权衡启动损失。,即将面对多目标战斗或召唤型敌人时|已有小刀增伤、连击或出牌次数收益时,短战压力高、打出当回合必须立刻攻防时,24:31,Navegreed,expert-tier+synthesis,83,medium,90,20655,48.8,67,1,aoe|shiv,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,SCARE,恫吓,Scare,silent,技能,罕见,0,F,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Useful but replaceable」。主要价值是覆盖多目标、提供弱化或控制。,即将面对多目标战斗或召唤型敌人时|敌人关键回合可被虚弱、易伤或降力量缓解时|已有消耗触发收益或需要战中压缩牌组时|需要低成本提升当回合行动密度时,长战需要重复使用它且没有回收手段时,6:02,Navegreed,expert-tier+synthesis,33,medium,,,,33,1,aoe|control|exhaust,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,CLOAK_AND_DAGGER,斗篷与匕首,Cloak and Dagger,silent,技能,普通,1,C,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Difficult to outclass」。主要价值是6 点格挡、抽 1 张牌。,牌组需要加速循环、寻找核心牌时|已有小刀增伤、连击或出牌次数收益时,抽牌已经充足但能量无法支持额外手牌时,15:36,Navegreed,expert-tier+synthesis,56,medium,58,54567,39,50,1,block|draw|shiv,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,NOXIOUS_FUMES,毒雾,Noxious Fumes,silent,能力,罕见,1,C,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Extremely strong」。主要价值是覆盖多目标、提供长线成长；打出当回合缺少直接攻防，短战需要权衡启动损失。,即将面对多目标战斗或召唤型敌人时|即将面对精英、Boss 或其他长战时|已有中毒叠层与持续伤害支持时,当前更需要立即解决走廊战而不是长线成长时|下一场敌人克制持续伤害或当前缺少中毒支持时|短战压力高、打出当回合必须立刻攻防时,22:59,Navegreed,expert-tier+synthesis,57,medium,53,37130,37.6,67,1,aoe|scaling|poison,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,OUTBREAK,毒性爆发,Outbreak,silent,能力,罕见,1,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Outclassed easily」。主要价值是覆盖多目标、提供长线成长；收益依赖触发条件，条件不成立时容易成为低效抽牌。,即将面对多目标战斗或召唤型敌人时|即将面对精英、Boss 或其他长战时|已有中毒叠层与持续伤害支持时,牌组无法稳定满足其触发条件时|当前更需要立即解决走廊战而不是长线成长时|下一场敌人克制持续伤害或当前缺少中毒支持时,36:18,Navegreed,expert-tier+synthesis,42,medium,53,21658,37.7,17,1,aoe|scaling|poison|conditional,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,EXPERTISE,独门技术,Expertise,silent,技能,罕见,1,C,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Does not use」。主要价值是抽 6 张牌。,牌组需要加速循环、寻找核心牌时,抽牌已经充足但能量无法支持额外手牌时,23:39,Navegreed,expert-tier+synthesis,55,medium,78,10335,45.1,0,1,draw,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,FLICK_FLACK,翻越撑击,Flick-Flack,silent,攻击,普通,1,F,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Outclassed easily」。主要价值是6 点总伤害、覆盖多目标。,即将面对多目标战斗或召唤型敌人时|已有弃牌、灵巧或相关触发体系时,缺少弃牌出口或相关触发组件时,26:43,Navegreed,expert-tier+synthesis,30,medium,36,28128,32.4,17,1,damage|aoe|discard,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,DEFEND_SILENT,防御,Defend,silent,技能,基础,1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“获得5点[gold]格挡[/gold]。”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时,把它当成普通奖励牌与可选卡直接横向比较时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,block,
v0.107.1,stable,2026-09-07T12:01:05.113Z,FLECHETTES,飞镖,Flechettes,silent,攻击,罕见,1,C,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Useful but replaceable」。主要价值是5 点总伤害。,当前牌组确实缺少这张攻击提供的功能时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,25:54,Navegreed,expert-tier+synthesis,52,medium,60,10475,39.7,33,1,damage,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,CORROSIVE_WAVE,腐蚀波,Corrosive Wave,silent,技能,稀有,1,C,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Outclassed easily」。主要价值是覆盖多目标、提供长线成长。,即将面对多目标战斗或召唤型敌人时|即将面对精英、Boss 或其他长战时|已有中毒叠层与持续伤害支持时,当前更需要立即解决走廊战而不是长线成长时|下一场敌人克制持续伤害或当前缺少中毒支持时,16:13,Navegreed,expert-tier+synthesis,59,medium,77,10671,44.9,17,1,draw|aoe|scaling|poison,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,STORM_OF_STEEL,钢铁风暴,Storm of Steel,silent,技能,稀有,1,B,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Outclassed easily」。效果重点是“丢弃所有[gold]手牌[/gold]。 每丢弃一张牌，就将一张[gold]小刀[/gold]添加至你的[gold]手牌[/gold]。”。,已有弃牌、灵巧或相关触发体系时|已有小刀增伤、连击或出牌次数收益时,缺少弃牌出口或相关触发组件时,45:41,Navegreed,expert-tier+synthesis,67,medium,88,13890,48,17,1,discard|shiv,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,TRACKING,跟踪,Tracking,silent,能力,稀有,2,S,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Monsters」。主要价值是提供弱化或控制；打出当回合缺少直接攻防，短战需要权衡启动损失。,敌人关键回合可被虚弱、易伤或降力量缓解时,短战压力高、打出当回合必须立刻攻防时,20:40,Navegreed,expert-tier+synthesis,100,medium,100,16047,52.9,100,1,control,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,BUBBLE_BUBBLE,咕嘟冒泡,Bubble Bubble,silent,技能,罕见,1,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Outclassed easily」。主要价值是提供长线成长；收益依赖触发条件，条件不成立时容易成为低效抽牌。,即将面对精英、Boss 或其他长战时|已有中毒叠层与持续伤害支持时,牌组无法稳定满足其触发条件时|当前更需要立即解决走廊战而不是长线成长时|下一场敌人克制持续伤害或当前缺少中毒支持时,12:45,Navegreed,expert-tier+synthesis,46,medium,59,18622,39.5,17,1,scaling|poison|conditional,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,SNEAKY,鬼祟,Sneaky,silent,能力,稀有,2,S,同版本社区数据给出的基础档位为 S。效果重点是“每当其他玩家攻击一名敌人时，获得1点[gold]格挡[/gold]。”；收益依赖触发条件，条件不成立时容易成为低效抽牌。,已有弃牌、灵巧或相关触发体系时,牌组无法稳定满足其触发条件时|缺少弃牌出口或相关触发组件时|短战压力高、打出当回合必须立刻攻防时,,Spire Codex community data,community-data+synthesis,100,medium,100,12290,58.6,,0,discard|conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,BACKFLIP,后空翻,Backflip,silent,技能,普通,1,C,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Extremely strong」。主要价值是5 点格挡、抽 2 张牌。,牌组需要加速循环、寻找核心牌时,抽牌已经充足但能量无法支持额外手牌时,8:23,Navegreed,expert-tier+synthesis,61,medium,59,52035,39.5,67,1,block|draw,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,GRAND_FINALE,华丽收场,Grand Finale,silent,攻击,稀有,0,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Does not use」。主要价值是60 点总伤害、覆盖多目标。,第一章或当前牌组缺少前置伤害时|即将面对多目标战斗或召唤型敌人时|需要低成本提升当回合行动密度时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,28:08,Navegreed,expert-tier+synthesis,44,medium,63,4965,40.5,0,1,damage|draw|aoe,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,PHANTOM_BLADES,幻影之刃,Phantom Blades,silent,能力,罕见,1,B,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Extremely strong」。效果重点是“[gold]小刀[/gold]获得[gold]保留[/gold]。 你在每回合打出的第一张[gold]小刀[/gold]额外造成9点伤害。”；打出当回合缺少直接攻防，短战需要权衡启动损失。,已有小刀增伤、连击或出牌次数收益时|需要保留组件等待爆发或防御窗口时,短战压力高、打出当回合必须立刻攻防时,11:03,Navegreed,expert-tier+synthesis,73,medium,76,24521,44.5,67,1,retain|shiv,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,ECHOING_SLASH,回响斩击,Echoing Slash,silent,攻击,稀有,1,C,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Useful but replaceable」。主要价值是10 点总伤害、覆盖多目标。,第一章或当前牌组缺少前置伤害时|即将面对多目标战斗或召唤型敌人时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,21:43,Navegreed,expert-tier+synthesis,50,medium,57,9811,38.7,33,1,damage|aoe,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,WELL_LAID_PLANS,计划妥当,Well-Laid Plans,silent,能力,罕见,1,C,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Monsters」。效果重点是“在你的回合结束时，[gold]保留[/gold]最多1张牌。”；打出当回合缺少直接攻防，短战需要权衡启动损失。,需要保留组件等待爆发或防御窗口时,短战压力高、打出当回合必须立刻攻防时,49:50,Navegreed,expert-tier+synthesis,55,medium,36,8865,32.4,100,1,retain,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,CALCULATED_GAMBLE,计算下注,Calculated Gamble,silent,技能,罕见,0,B,"Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Difficult to outclass」。效果重点是“丢弃你的所有[gold]手牌[/gold], 然后抽相同数量的牌。”。",已有消耗触发收益或需要战中压缩牌组时|已有弃牌、灵巧或相关触发体系时|需要低成本提升当回合行动密度时,长战需要重复使用它且没有回收手段时|缺少弃牌出口或相关触发组件时,14:50,Navegreed,expert-tier+synthesis,70,medium,79,26672,45.4,50,1,draw|exhaust|discard,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,FLANKING,夹击,Flanking,silent,技能,罕见,2,S,同版本社区数据给出的基础档位为 S。效果重点是“一名敌人在本回合受到的来自其他玩家的攻击伤害翻倍。”；需要支付生命代价，收益必须覆盖由此增加的生存风险。,已有自伤触发收益，并且当前生命足以支付代价时,当前生命已接近精英或 Boss 的斩杀线时,,Spire Codex community data,community-data+synthesis,100,medium,100,17779,54.5,,0,self_damage,
v0.107.1,stable,2026-09-07T12:01:05.113Z,PIERCING_WAIL,尖啸,Piercing Wail,silent,技能,普通,1,C,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Extremely strong」。主要价值是覆盖多目标、提供长线成长。,即将面对多目标战斗或召唤型敌人时|即将面对精英、Boss 或其他长战时|已有消耗触发收益或需要战中压缩牌组时,当前更需要立即解决走廊战而不是长线成长时|长战需要重复使用它且没有回收手段时,37:29,Navegreed,expert-tier+synthesis,64,medium,62,57668,40.3,67,1,aoe|scaling|exhaust|strength,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,STRANGLE,紧勒,Strangle,silent,攻击,罕见,1,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Outclassed easily」。主要价值是8 点总伤害；需要支付生命代价，收益必须覆盖由此增加的生存风险。,已有自伤触发收益，并且当前生命足以支付代价时,当前生命已接近精英或 Boss 的斩杀线时,45:27,Navegreed,expert-tier+synthesis,44,medium,56,18342,38.4,17,1,damage|self_damage,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,PINPOINT,精密瞄准,Pinpoint,silent,攻击,罕见,3,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Useful but replaceable」。主要价值是15 点总伤害；费用较高，必须确认当前能量和启动速度能够承受。,第一章或当前牌组缺少前置伤害时,基础能量不足且没有减费、回能或保留支持时,38:16,Navegreed,expert-tier+synthesis,46,medium,51,10837,36.9,33,1,damage,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,PRECISE_CUT,精确切击,Precise Cut,silent,攻击,罕见,0,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Useful but replaceable」。主要价值是13 点总伤害。,第一章或当前牌组缺少前置伤害时|需要低成本提升当回合行动密度时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,39:41,Navegreed,expert-tier+synthesis,46,medium,51,10323,37,33,1,damage,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,ACCURACY,精准,Accuracy,silent,能力,罕见,1,B,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Extremely strong」。效果重点是“[gold]小刀[/gold]额外造成4点伤害。”；打出当回合缺少直接攻防，短战需要权衡启动损失。,已有小刀增伤、连击或出牌次数收益时,短战压力高、打出当回合必须立刻攻防时,11:03,Navegreed,expert-tier+synthesis,74,medium,77,43364,44.9,67,1,shiv,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,RICOCHET,连续反弹,Ricochet,silent,攻击,普通,2,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Difficult to outclass」。主要价值是12 点总伤害且能利用多段触发。,第一章或当前牌组缺少前置伤害时|已有弃牌、灵巧或相关触发体系时,缺少弃牌出口或相关触发组件时,42:14,Navegreed,expert-tier+synthesis,45,medium,43,29078,34.5,50,1,damage|discard,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,PREDATOR,猎杀者,Predator,silent,攻击,普通,2,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Useful but replaceable」。主要价值是15 点总伤害。,第一章或当前牌组缺少前置伤害时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,7:18,Navegreed,expert-tier+synthesis,43,medium,47,13584,35.7,33,1,damage|draw,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,FOOTWORK,灵动步法,Footwork,silent,能力,罕见,1,B,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Monsters」。主要价值是提供长线成长；打出当回合缺少直接攻防，短战需要权衡启动损失。,即将面对精英、Boss 或其他长战时,当前更需要立即解决走廊战而不是长线成长时|短战压力高、打出当回合必须立刻攻防时,27:19,Navegreed,expert-tier+synthesis,74,medium,63,39188,40.6,100,1,scaling,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,POUNCE,猛扑,Pounce,silent,攻击,罕见,2,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Useful but replaceable」。主要价值是14 点总伤害。,第一章或当前牌组缺少前置伤害时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,8:25,Navegreed,expert-tier+synthesis,46,medium,51,12138,36.9,33,1,damage,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,HAZE,迷雾,Haze,silent,技能,罕见,3,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Outclassed easily」。主要价值是覆盖多目标、提供长线成长；费用较高，必须确认当前能量和启动速度能够承受。,即将面对多目标战斗或召唤型敌人时|即将面对精英、Boss 或其他长战时|已有弃牌、灵巧或相关触发体系时|已有中毒叠层与持续伤害支持时,基础能量不足且没有减费、回能或保留支持时|当前更需要立即解决走廊战而不是长线成长时|缺少弃牌出口或相关触发组件时,28:50,Navegreed,expert-tier+synthesis,41,medium,51,21417,37.1,17,1,aoe|scaling|discard|poison,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,MEMENTO_MORI,铭记死亡,Memento Mori,silent,攻击,罕见,1,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Does not use」。主要价值是9 点总伤害。,已有弃牌、灵巧或相关触发体系时,缺少弃牌出口或相关触发组件时,15:44,Navegreed,expert-tier+synthesis,39,medium,56,8872,38.5,0,1,damage|discard,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,ABRASIVE,磨蚀,Abrasive,silent,能力,稀有,3,A,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Extremely strong」。主要价值是提供长线成长；费用较高，必须确认当前能量和启动速度能够承受。,即将面对精英、Boss 或其他长战时|已有弃牌、灵巧或相关触发体系时,基础能量不足且没有减费、回能或保留支持时|当前更需要立即解决走廊战而不是长线成长时|缺少弃牌出口或相关触发组件时,17:38,Navegreed,expert-tier+synthesis,80,medium,86,17380,47.5,67,1,scaling|discard,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,BLADE_OF_INK,墨之刃,Blade of Ink,silent,技能,稀有,1,S,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Auto pick」。主要价值是抽 2 张牌。,牌组需要加速循环、寻找核心牌时|已有小刀增伤、连击或出牌次数收益时,抽牌已经充足但能量无法支持额外手牌时,3:03,Navegreed,expert-tier+synthesis,95,medium,100,14612,55.1,83,1,draw|shiv,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,MASTER_PLANNER,谋划专家,Master Planner,silent,能力,稀有,2,C,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Does not use」。效果重点是“当你打出技能牌时，该牌获得[gold]奇巧[/gold]。”；打出当回合缺少直接攻防，短战需要权衡启动损失。,当前牌组确实缺少这张能力提供的功能时,短战压力高、打出当回合必须立刻攻防时,33:17,Navegreed,expert-tier+synthesis,54,medium,77,9998,44.9,0,1,,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,MURDER,谋杀,Murder,silent,攻击,稀有,3,C,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Does not use」。主要价值是1 点总伤害；费用较高，必须确认当前能量和启动速度能够承受。,当前牌组确实缺少这张攻击提供的功能时,基础能量不足且没有减费、回能或保留支持时,34:41,Navegreed,expert-tier+synthesis,57,medium,82,9203,46.2,0,1,damage|draw,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,DEFLECT,偏折,Deflect,silent,技能,普通,0,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Useful but replaceable」。主要价值是4 点格挡。,需要低成本提升当回合行动密度时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,9:28,Navegreed,expert-tier+synthesis,47,medium,53,38925,37.6,33,1,block,Navegreed
v0.107.1,stable,2026-09-07T12:01:05.113Z,SLICE,切割,Slice,silent,攻击,普通,0,D,Navegreed 在适用 v0.107.1 的 Tier List 中将其列为「Useful but replaceable」。主要价值是6 点总伤害。,需要低成本提升当回合行动密度时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,44:14,Navegreed,expert-tier+synthesis,43,medium,47,23283,35.8,33,1,damage,Navegreed
